filename,width,height,class,xmin,ymin,xmax,ymax
45_briyani.jpg,128,128,briyani,22,38,120,96
45_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,52,1,89,77
45_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,80,16,122,101
45_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,2,90,76,128
45_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,13,49,57,107
45_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,1,33,59,78
45_cutlet.jpg,128,128,cutlet,41,50,85,108
45_cutlet.jpg,128,128,cutlet,82,55,127,100
45_cutlet.jpg,128,128,cutlet,45,27,92,57
45_dosa.jpg,128,128,dosa,4,37,128,61
45_frenchfries.jpg,128,128,frenchfries,19,36,103,86
45_Idiyappam.jpg,128,128,idiyappam,11,52,40,68
45_Idiyappam.jpg,128,128,idiyappam,18,65,57,92
45_Idiyappam.jpg,128,128,idiyappam,38,38,70,55
45_Idiyappam.jpg,128,128,idiyappam,39,53,76,76
45_Idly.jpg,128,128,idly,102,62,127,89
45_Idly.jpg,128,128,idly,84,61,105,91
45_Idly.jpg,128,128,idly,68,53,94,82
45_Idly.jpg,128,128,idly,57,42,85,69
45_Idly.jpg,128,128,idly,50,30,77,52
45_parota.jpg,128,128,parota,56,59,119,111
45_parota.jpg,128,128,parota,4,55,64,113
45_parota.jpg,128,128,parota,53,15,118,52
45_parota.jpg,128,128,parota,5,18,58,57
45_pepperoni pizza.jpg,128,128,pepperonipizza,8,5,123,121
45_poori.jpg,128,128,poori,9,49,43,76
45_poori.jpg,128,128,poori,46,58,85,84
45_poori.jpg,128,128,poori,87,52,119,76
45_poori.jpg,128,128,poori,51,47,84,63
45_poori.jpg,128,128,poori,75,42,104,60
45_poori.jpg,128,128,poori,46,34,75,51
45_samosa.jpg,128,128,samosa,5,40,83,104
45_samosa.jpg,128,128,samosa,52,25,85,73
45_seer fish.jpg,128,128,seerfish,41,50,98,83
45_seer fish.jpg,128,128,seerfish,18,42,74,68
45_VENPONGAL.jpg,128,128,venpongal,1,21,119,113
45_wada.jpg,128,128,vada,64,56,99,82
45_wada.jpg,128,128,vada,31,58,61,84
46_Boiled Egg.jpg,128,128,begg,75,59,114,95
46_Boiled Egg.jpg,128,128,begg,1,37,30,73
46_Boiled Egg.jpg,128,128,begg,82,27,114,56
46_Boiled Egg.jpg,128,128,begg,35,31,80,55
46_Bonda.jpg,128,128,bonda,29,56,48,76
46_Bonda.jpg,128,128,bonda,48,56,67,74
46_Bonda.jpg,128,128,bonda,56,80,75,99
46_Bonda.jpg,128,128,bonda,34,79,54,100
46_Bonda.jpg,128,128,bonda,16,69,34,86
46_Bonda.jpg,128,128,bonda,68,60,84,79
46_briyani.jpg,128,128,briyani,1,28,89,89
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,109,40,120,87
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,73,53,94,95
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,12,50,29,89
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,23,57,42,99
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,39,52,71,98
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,45,27,62,61
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,64,27,82,58
46_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,85,28,107,57
46_cutlet.jpg,128,128,cutlet,48,48,82,80
46_cutlet.jpg,128,128,cutlet,20,73,45,107
46_dosa.jpg,128,128,dosa,30,29,93,57
46_frenchfries.jpg,128,128,frenchfries,20,30,111,93
46_Idiyappam.jpg,128,128,idiyappam,61,37,121,87
46_Idiyappam.jpg,128,128,idiyappam,42,20,119,42
46_Idly.jpg,128,128,idly,60,21,89,37
46_Idly.jpg,128,128,idly,57,32,84,54
46_Idly.jpg,128,128,idly,65,44,91,68
46_Idly.jpg,128,128,idly,74,57,101,87
46_Idly.jpg,128,128,idly,92,66,112,94
46_Idly.jpg,128,128,idly,109,66,128,93
46_parota.jpg,128,128,parota,54,57,108,100
46_pepperoni pizza.jpg,128,128,pepperonipizza,1,21,118,108
46_poori.jpg,128,128,poori,57,57,91,84
46_poori.jpg,128,128,poori,22,58,54,84
46_poori.jpg,128,128,poori,82,50,113,68
46_poori.jpg,128,128,poori,53,34,86,56
46_poori.jpg,128,128,poori,22,33,50,58
46_samosa.jpg,128,128,samosa,26,59,91,115
46_samosa.jpg,128,128,samosa,18,48,59,94
46_samosa.jpg,128,128,samosa,16,6,43,60
46_seer fish.jpg,128,128,seerfish,63,63,119,99
46_seer fish.jpg,128,128,seerfish,3,55,56,100
46_seer fish.jpg,128,128,seerfish,36,42,97,70
46_seer fish.jpg,128,128,seerfish,91,20,126,67
46_seer fish.jpg,128,128,seerfish,53,16,93,44
46_seer fish.jpg,128,128,seerfish,13,17,54,56
46_VENPONGAL.jpg,128,128,venpongal,13,24,103,107
46_wada.jpg,128,128,vada,43,50,81,83
46_wada.jpg,128,128,vada,2,48,43,75
46_wada.jpg,128,128,vada,39,27,77,56
46_wada.jpg,128,128,vada,1,23,38,47
47_Boiled Egg.jpg,128,128,begg,62,59,103,94
47_Boiled Egg.jpg,128,128,begg,4,53,56,88
47_Boiled Egg.jpg,128,128,begg,9,30,45,51
47_Bonda.jpg,128,128,bonda,70,46,94,71
47_Bonda.jpg,128,128,bonda,58,67,82,88
47_Bonda.jpg,128,128,bonda,54,39,72,62
47_Bonda.jpg,128,128,bonda,87,65,108,88
47_Bonda.jpg,128,128,bonda,84,39,105,61
47_briyani.jpg,128,128,briyani,14,53,64,89
47_briyani.jpg,128,128,briyani,72,52,124,83
47_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,16,46,42,82
47_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,41,43,61,79
47_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,55,40,77,72
47_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,73,37,92,69
47_cutlet.jpg,128,128,cutlet,45,49,85,85
47_cutlet.jpg,128,128,cutlet,40,79,85,105
47_dosa.jpg,128,128,dosa,16,45,74,99
47_frenchfries.jpg,128,128,frenchfries,1,16,128,112
47_Idiyappam.jpg,128,128,idiyappam,43,40,103,98
47_Idiyappam.jpg,128,128,idiyappam,38,3,103,44
47_Idly.jpg,128,128,idly,91,83,118,96
47_Idly.jpg,128,128,idly,74,82,93,96
47_Idly.jpg,128,128,idly,59,78,79,96
47_Idly.jpg,128,128,idly,50,71,75,94
47_Idly.jpg,128,128,idly,118,73,128,94
47_Idly.jpg,128,128,idly,44,65,66,79
47_Idly.jpg,128,128,idly,52,57,75,72
47_parota.jpg,128,128,parota,29,27,111,101
47_pepperoni pizza.jpg,128,128,pepperonipizza,20,34,110,128
47_poori.jpg,128,128,poori,49,31,83,55
47_poori.jpg,128,128,poori,57,53,91,80
47_poori.jpg,128,128,poori,24,46,57,70
47_samosa.jpg,128,128,samosa,105,39,126,75
47_samosa.jpg,128,128,samosa,76,45,106,81
47_samosa.jpg,128,128,samosa,48,58,78,92
47_samosa.jpg,128,128,samosa,2,57,49,94
47_samosa.jpg,128,128,samosa,5,39,43,70
47_samosa.jpg,128,128,samosa,43,40,76,60
47_seer fish.jpg,128,128,seerfish,2,34,128,90
47_VENPONGAL.jpg,128,128,venpongal,31,46,98,102
47_wada.jpg,128,128,vada,57,21,99,48
47_wada.jpg,128,128,vada,81,34,111,74
47_wada.jpg,128,128,vada,10,32,48,60
47_wada.jpg,128,128,vada,38,10,66,36
47_wada.jpg,128,128,vada,45,36,79,64
48_Boiled Egg.jpg,128,128,begg,68,21,123,60
48_Boiled Egg.jpg,128,128,begg,60,71,122,108
48_Boiled Egg.jpg,128,128,begg,1,49,56,72
48_Bonda.jpg,128,128,bonda,31,54,54,80
48_Bonda.jpg,128,128,bonda,15,74,41,100
48_Bonda.jpg,128,128,bonda,42,82,67,103
48_Bonda.jpg,128,128,bonda,70,73,93,97
48_Bonda.jpg,128,128,bonda,54,50,79,71
48_briyani.jpg,128,128,briyani,36,40,85,95
48_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,53,62,92,110
48_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,81,39,128,88
48_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,3,55,54,106
48_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,9,21,65,57
48_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,65,21,105,52
48_cutlet.jpg,128,128,cutlet,22,56,54,80
48_cutlet.jpg,128,128,cutlet,62,51,88,71
48_cutlet.jpg,128,128,cutlet,75,33,101,52
48_cutlet.jpg,128,128,cutlet,41,39,69,52
48_cutlet.jpg,128,128,cutlet,94,59,124,84
48_cutlet.jpg,128,128,cutlet,73,78,108,106
48_cutlet.jpg,128,128,cutlet,33,77,66,107
48_dosa.jpg,128,128,dosa,25,65,101,121
48_frenchfries.jpg,128,128,frenchfries,1,22,128,107
48_Idiyappam.jpg,128,128,idiyappam,5,76,45,113
48_Idiyappam.jpg,128,128,idiyappam,47,70,84,109
48_Idiyappam.jpg,128,128,idiyappam,1,42,41,71
48_Idiyappam.jpg,128,128,idiyappam,40,45,68,68
48_Idiyappam.jpg,128,128,idiyappam,22,16,58,42
48_Idiyappam.jpg,128,128,idiyappam,56,15,84,41
48_Idly.jpg,128,128,idly,72,60,95,78
48_Idly.jpg,128,128,idly,93,56,109,74
48_Idly.jpg,128,128,idly,58,57,74,79
48_Idly.jpg,128,128,idly,45,54,65,75
48_Idly.jpg,128,128,idly,32,42,53,58
48_Idly.jpg,128,128,idly,98,49,118,66
48_Idly.jpg,128,128,idly,38,37,59,51
48_parota.jpg,128,128,parota,95,37,127,70
48_parota.jpg,128,128,parota,30,21,67,54
48_parota.jpg,128,128,parota,9,50,45,81
48_parota.jpg,128,128,parota,6,76,49,109
48_parota.jpg,128,128,parota,43,48,79,84
48_parota.jpg,128,128,parota,80,69,126,101
48_parota.jpg,128,128,parota,3,19,37,43
48_pepperoni pizza.jpg,128,128,pepperonipizza,1,22,112,103
48_poori.jpg,128,128,poori,49,30,83,53
48_poori.jpg,128,128,poori,57,53,92,82
48_poori.jpg,128,128,poori,22,46,57,67
48_samosa.jpg,128,128,samosa,75,18,107,81
48_samosa.jpg,128,128,samosa,19,20,73,76
48_seer fish.jpg,128,128,seerfish,58,60,109,95
48_seer fish.jpg,128,128,seerfish,29,39,57,77
48_seer fish.jpg,128,128,seerfish,59,45,102,67
48_seer fish.jpg,128,128,seerfish,52,32,86,48
48_seer fish.jpg,128,128,seerfish,38,20,68,46
48_VENPONGAL.jpg,128,128,venpongal,40,46,95,87
48_wada.jpg,128,128,vada,47,64,95,111
48_wada.jpg,128,128,vada,81,56,119,100
48_wada.jpg,128,128,vada,78,33,113,60
48_wada.jpg,128,128,vada,50,16,84,44
48_wada.jpg,128,128,vada,18,25,53,61
48_wada.jpg,128,128,vada,44,39,83,70
48_wada.jpg,128,128,vada,5,59,47,96
49_Boiled Egg.jpg,128,128,begg,15,24,67,80
49_Boiled Egg.jpg,128,128,begg,70,49,113,110
49_Bonda.jpg,128,128,bonda,33,58,55,81
49_Bonda.jpg,128,128,bonda,57,54,79,73
49_Bonda.jpg,128,128,bonda,19,75,45,96
49_Bonda.jpg,128,128,bonda,67,74,90,93
49_Bonda.jpg,128,128,bonda,46,80,67,101
49_briyani.jpg,128,128,briyani,1,40,108,97
49_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,29,66,79,101
49_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,83,50,128,92
49_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,37,29,66,63
49_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,76,28,108,62
49_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,3,52,40,87
49_cutlet.jpg,128,128,cutlet,47,67,75,86
49_cutlet.jpg,128,128,cutlet,72,55,95,74
49_cutlet.jpg,128,128,cutlet,60,37,90,53
49_cutlet.jpg,128,128,cutlet,46,50,69,67
49_cutlet.jpg,128,128,cutlet,22,56,47,75
49_cutlet.jpg,128,128,cutlet,33,32,56,52
49_dosa.jpg,128,128,dosa,4,32,125,62
49_frenchfries.jpg,128,128,frenchfries,11,29,108,98
49_Idiyappam.jpg,128,128,idiyappam,68,63,108,107
49_Idiyappam.jpg,128,128,idiyappam,39,55,79,87
49_Idiyappam.jpg,128,128,idiyappam,13,45,55,79
49_Idly.jpg,128,128,idly,76,36,100,52
49_Idly.jpg,128,128,idly,57,37,80,57
49_Idly.jpg,128,128,idly,40,47,66,71
49_Idly.jpg,128,128,idly,35,73,64,99
49_Idly.jpg,128,128,idly,114,54,128,72
49_Idly.jpg,128,128,idly,59,95,84,107
49_parota.jpg,128,128,parota,3,38,53,84
49_pepperoni pizza.jpg,128,128,pepperonipizza,1,40,99,122
49_poori.jpg,128,128,poori,35,29,80,64
49_poori.jpg,128,128,poori,65,58,110,94
49_poori.jpg,128,128,poori,72,36,106,61
49_poori.jpg,128,128,poori,12,60,65,99
49_samosa.jpg,128,128,samosa,41,38,96,92
49_samosa.jpg,128,128,samosa,73,23,115,75
49_seer fish.jpg,128,128,seerfish,30,39,121,91
49_VENPONGAL.jpg,128,128,venpongal,6,25,124,104
49_wada.jpg,128,128,vada,28,36,81,79
49_wada.jpg,128,128,vada,51,32,84,65
49_wada.jpg,128,128,vada,64,23,98,54
4_Boiled Egg.jpg,128,128,begg,29,68,52,92
4_Boiled Egg.jpg,128,128,begg,82,67,109,90
4_Boiled Egg.jpg,128,128,begg,33,37,54,54
4_Boiled Egg.jpg,128,128,begg,62,45,84,61
4_Bonda.jpg,128,128,bonda,26,63,57,96
4_Bonda.jpg,128,128,bonda,56,77,80,109
4_Bonda.jpg,128,128,bonda,77,65,104,92
4_Bonda.jpg,128,128,bonda,48,50,78,77
4_Bonda.jpg,128,128,bonda,61,25,85,48
4_Bonda.jpg,128,128,bonda,81,42,106,65
4_briyani.jpg,128,128,briyani,4,35,105,90
4_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,61,50,96,105
4_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,91,52,128,106
4_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,32,45,58,108
4_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,2,36,34,109
4_cutlet.jpg,128,128,cutlet,4,8,80,115
4_cutlet.jpg,128,128,cutlet,73,17,119,87
4_dosa.jpg,128,128,dosa,6,38,118,62
4_frenchfries.jpg,128,128,frenchfries,24,28,93,75
4_Idiyappam.jpg,128,128,idiyappam,29,41,83,103
4_Idly.jpg,128,128,idly,20,61,51,80
4_Idly.jpg,128,128,idly,46,69,77,85
4_Idly.jpg,128,128,idly,76,61,104,75
4_Idly.jpg,128,128,idly,73,47,98,62
4_Idly.jpg,128,128,idly,48,53,73,67
4_parota.jpg,128,128,parota,26,40,114,94
4_pepperoni pizza.jpg,128,128,pepperonipizza,1,21,128,107
4_poori.jpg,128,128,poori,70,29,104,57
4_poori.jpg,128,128,poori,31,26,61,51
4_poori.jpg,128,128,poori,54,21,78,48
4_poori.jpg,128,128,poori,31,49,63,75
4_poori.jpg,128,128,poori,63,45,99,72
4_poori.jpg,128,128,poori,74,56,114,85
4_poori.jpg,128,128,poori,51,70,88,99
4_poori.jpg,128,128,poori,16,74,55,104
4_samosa.jpg,128,128,samosa,77,43,118,94
4_samosa.jpg,128,128,samosa,46,33,80,73
4_samosa.jpg,128,128,samosa,22,18,51,63
4_seer fish.jpg,128,128,seerfish,81,39,96,66
4_seer fish.jpg,128,128,seerfish,66,48,81,70
4_seer fish.jpg,128,128,seerfish,93,55,104,77
4_seer fish.jpg,128,128,seerfish,75,75,105,95
4_seer fish.jpg,128,128,seerfish,34,39,57,52
4_seer fish.jpg,128,128,seerfish,50,46,65,65
4_seer fish.jpg,128,128,seerfish,22,47,36,69
4_seer fish.jpg,128,128,seerfish,21,70,44,88
4_seer fish.jpg,128,128,seerfish,58,66,72,93
4_seer fish.jpg,128,128,seerfish,46,78,59,100
4_seer fish.jpg,128,128,seerfish,57,25,76,45
4_seer fish.jpg,128,128,seerfish,37,27,55,38
4_seer fish.jpg,128,128,seerfish,39,67,59,78
4_seer fish.jpg,128,128,seerfish,72,28,89,41
4_VENPONGAL.jpg,128,128,venpongal,24,29,108,102
4_wada.jpg,128,128,vada,70,57,93,78
4_wada.jpg,128,128,vada,77,77,99,93
4_wada.jpg,128,128,vada,62,69,78,87
4_wada.jpg,128,128,vada,93,61,102,77
4_wada.jpg,128,128,vada,99,65,114,80
4_wada.jpg,128,128,vada,63,54,79,67
50_Boiled Egg.jpg,128,128,begg,7,58,36,92
50_Boiled Egg.jpg,128,128,begg,66,75,99,112
50_Boiled Egg.jpg,128,128,begg,48,45,83,72
50_Boiled Egg.jpg,128,128,begg,3,30,40,56
50_Bonda.jpg,128,128,bonda,32,51,55,73
50_Bonda.jpg,128,128,bonda,17,70,42,91
50_Bonda.jpg,128,128,bonda,45,76,68,96
50_Bonda.jpg,128,128,bonda,57,46,79,70
50_Bonda.jpg,128,128,bonda,69,67,90,88
50_briyani.jpg,128,128,briyani,11,44,113,98
50_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,8,1,88,93
50_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,73,42,126,128
50_cutlet.jpg,128,128,cutlet,50,33,100,74
50_cutlet.jpg,128,128,cutlet,11,49,40,99
50_cutlet.jpg,128,128,cutlet,42,75,85,112
50_cutlet.jpg,128,128,cutlet,38,13,87,43
50_cutlet.jpg,128,128,cutlet,89,43,119,97
50_dosa.jpg,128,128,dosa,25,57,72,99
50_frenchfries.jpg,128,128,frenchfries,12,45,76,104
50_Idiyappam.jpg,128,128,idiyappam,28,50,110,112
50_Idly.jpg,128,128,idly,81,53,107,72
50_Idly.jpg,128,128,idly,58,58,86,76
50_Idly.jpg,128,128,idly,40,69,72,98
50_Idly.jpg,128,128,idly,34,100,68,128
50_parota.jpg,128,128,parota,26,38,98,85
50_pepperoni pizza.jpg,128,128,pepperonipizza,23,26,100,126
50_poori.jpg,128,128,poori,48,43,90,76
50_poori.jpg,128,128,poori,5,51,46,88
50_samosa.jpg,128,128,samosa,79,63,128,100
50_samosa.jpg,128,128,samosa,6,48,53,98
50_samosa.jpg,128,128,samosa,1,28,29,73
50_samosa.jpg,128,128,samosa,48,31,89,90
50_samosa.jpg,128,128,samosa,97,44,125,76
50_seer fish.jpg,128,128,seerfish,32,17,108,110
50_seer fish.jpg,128,128,seerfish,1,16,37,108
50_VENPONGAL.jpg,128,128,venpongal,25,39,103,113
50_wada.jpg,128,128,vada,80,55,117,92
50_wada.jpg,128,128,vada,56,65,87,99
50_wada.jpg,128,128,vada,64,29,102,58
50_wada.jpg,128,128,vada,29,39,65,69
50_wada.jpg,128,128,vada,19,27,61,46
50_wada.jpg,128,128,vada,3,47,27,79
50_wada.jpg,128,128,vada,19,69,52,98
51_Boiled Egg.jpg,128,128,begg,42,62,72,88
51_Bonda.jpg,128,128,bonda,70,41,94,64
51_Bonda.jpg,128,128,bonda,64,61,88,85
51_Bonda.jpg,128,128,bonda,88,58,110,80
51_Bonda.jpg,128,128,bonda,53,43,74,64
51_briyani.jpg,128,128,briyani,17,45,97,102
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,48,68,67,103
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,70,66,115,93
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,14,64,46,100
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,10,41,42,67
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,86,55,115,76
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,84,43,118,61
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,81,28,98,46
51_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,25,27,47,46
51_cutlet.jpg,128,128,cutlet,46,66,68,85
51_cutlet.jpg,128,128,cutlet,70,69,89,92
51_cutlet.jpg,128,128,cutlet,78,58,98,74
51_cutlet.jpg,128,128,cutlet,69,40,88,60
51_cutlet.jpg,128,128,cutlet,48,45,69,66
51_dosa.jpg,128,128,dosa,16,23,118,79
51_frenchfries.jpg,128,128,frenchfries,8,35,121,98
51_Idiyappam.jpg,128,128,idiyappam,37,80,62,108
51_Idiyappam.jpg,128,128,idiyappam,64,80,87,106
51_Idiyappam.jpg,128,128,idiyappam,73,53,101,81
51_Idiyappam.jpg,128,128,idiyappam,49,40,77,66
51_Idiyappam.jpg,128,128,idiyappam,24,58,58,81
51_Idly.jpg,128,128,idly,34,24,81,63
51_Idly.jpg,128,128,idly,20,65,80,107
51_parota.jpg,128,128,parota,32,45,89,87
51_parota.jpg,128,128,parota,88,58,128,108
51_parota.jpg,128,128,parota,4,76,52,114
51_parota.jpg,128,128,parota,71,18,114,50
51_parota.jpg,128,128,parota,1,22,40,60
51_pepperoni pizza.jpg,128,128,pepperonipizza,33,24,128,106
51_poori.jpg,128,128,poori,63,50,86,77
51_poori.jpg,128,128,poori,39,55,64,78
51_poori.jpg,128,128,poori,56,39,78,59
51_samosa.jpg,128,128,samosa,49,51,86,89
51_samosa.jpg,128,128,samosa,10,49,44,92
51_samosa.jpg,128,128,samosa,32,32,60,70
51_seer fish.jpg,128,128,seerfish,8,49,67,92
51_seer fish.jpg,128,128,seerfish,40,24,96,63
51_seer fish.jpg,128,128,seerfish,32,22,106,65
51_VENPONGAL.jpg,128,128,venpongal,24,56,102,96
51_wada.jpg,128,128,vada,52,21,99,57
51_wada.jpg,128,128,vada,95,48,128,85
51_wada.jpg,128,128,vada,44,65,97,105
51_wada.jpg,128,128,vada,15,29,64,68
51_wada.jpg,128,128,vada,1,47,43,97
52_Boiled Egg.jpg,128,128,begg,49,55,91,96
52_Boiled Egg.jpg,128,128,begg,26,30,72,54
52_Bonda.jpg,128,128,bonda,34,69,57,94
52_Bonda.jpg,128,128,bonda,34,51,57,69
52_Bonda.jpg,128,128,bonda,53,62,75,86
52_Bonda.jpg,128,128,bonda,15,62,37,86
52_briyani.jpg,128,128,briyani,15,40,112,99
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,29,66,68,107
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,75,75,107,108
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,105,55,128,80
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,1,35,58,62
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,61,18,92,32
52_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,97,17,126,51
52_cutlet.jpg,128,128,cutlet,101,34,128,87
52_cutlet.jpg,128,128,cutlet,60,39,106,98
52_cutlet.jpg,128,128,cutlet,24,38,62,99
52_cutlet.jpg,128,128,cutlet,1,42,25,96
52_dosa.jpg,128,128,dosa,4,40,128,66
52_frenchfries.jpg,128,128,frenchfries,4,47,126,91
52_Idiyappam.jpg,128,128,idiyappam,20,39,103,120
52_Idly.jpg,128,128,idly,66,69,89,91
52_Idly.jpg,128,128,idly,82,66,102,84
52_Idly.jpg,128,128,idly,89,57,110,76
52_Idly.jpg,128,128,idly,47,65,68,91
52_Idly.jpg,128,128,idly,35,62,51,87
52_Idly.jpg,128,128,idly,25,55,45,78
52_Idly.jpg,128,128,idly,88,49,111,63
52_Idly.jpg,128,128,idly,18,51,43,64
52_Idly.jpg,128,128,idly,28,40,48,56
52_parota.jpg,128,128,parota,43,24,112,67
52_parota.jpg,128,128,parota,11,46,67,96
52_parota.jpg,128,128,parota,62,55,119,106
52_pepperoni pizza.jpg,128,128,pepperonipizza,2,21,110,107
52_poori.jpg,128,128,poori,25,51,90,128
52_samosa.jpg,128,128,samosa,71,41,108,77
52_samosa.jpg,128,128,samosa,71,76,99,100
52_samosa.jpg,128,128,samosa,48,57,74,92
52_samosa.jpg,128,128,samosa,26,77,56,100
52_samosa.jpg,128,128,samosa,12,48,42,83
52_samosa.jpg,128,128,samosa,34,30,68,56
52_seer fish.jpg,128,128,seerfish,13,30,118,86
52_seer fish.jpg,128,128,seerfish,5,57,79,88
52_seer fish.jpg,128,128,seerfish,4,79,69,106
52_VENPONGAL.jpg,128,128,venpongal,40,37,95,83
52_wada.jpg,128,128,vada,17,24,90,94
52_wada.jpg,128,128,vada,39,10,94,57
52_wada.jpg,128,128,vada,55,2,103,46
53_Boiled Egg.jpg,128,128,begg,25,44,91,94
53_Bonda.jpg,128,128,bonda,34,69,57,93
53_Bonda.jpg,128,128,bonda,52,63,75,85
53_Bonda.jpg,128,128,bonda,14,61,35,85
53_Bonda.jpg,128,128,bonda,36,52,58,70
53_briyani.jpg,128,128,briyani,15,41,103,106
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,64,67,93,109
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,80,48,127,74
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,18,68,61,106
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,14,38,51,69
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,45,16,70,47
53_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,69,23,101,52
53_cutlet.jpg,128,128,cutlet,44,66,73,96
53_cutlet.jpg,128,128,cutlet,52,58,78,71
53_cutlet.jpg,128,128,cutlet,60,49,82,62
53_cutlet.jpg,128,128,cutlet,66,42,87,57
53_dosa.jpg,128,128,dosa,2,32,128,54
53_frenchfries.jpg,128,128,frenchfries,22,19,105,128
53_Idiyappam.jpg,128,128,idiyappam,27,52,75,102
53_parota.jpg,128,128,parota,27,44,114,98
53_parota.jpg,128,128,parota,66,35,128,90
53_parota.jpg,128,128,parota,1,34,64,100
53_pepperoni pizza.jpg,128,128,pepperonipizza,6,37,120,94
53_poori.jpg,128,128,poori,1,32,69,107
53_samosa.jpg,128,128,samosa,70,29,99,56
53_samosa.jpg,128,128,samosa,29,45,64,80
53_samosa.jpg,128,128,samosa,47,21,71,53
53_samosa.jpg,128,128,samosa,25,33,53,62
53_seer fish.jpg,128,128,seerfish,37,41,83,104
53_seer fish.jpg,128,128,seerfish,63,32,108,92
53_seer fish.jpg,128,128,seerfish,79,21,128,78
53_VENPONGAL.jpg,128,128,venpongal,36,45,88,87
53_wada.jpg,128,128,vada,17,30,114,102
53_wada.jpg,128,128,vada,57,19,126,65
54_Boiled Egg.jpg,128,128,begg,38,28,113,82
54_Bonda.jpg,128,128,bonda,16,74,38,94
54_Bonda.jpg,128,128,bonda,39,75,61,95
54_Bonda.jpg,128,128,bonda,64,73,85,92
54_Bonda.jpg,128,128,bonda,78,66,98,84
54_briyani.jpg,128,128,briyani,49,28,100,114
54_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,60,71,85,112
54_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,79,56,128,102
54_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,9,70,60,101
54_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,16,44,58,74
54_CHICKEN LOLLIPOP.jpg,128,128,chicken_lollipop,73,39,112,61
54_cutlet.jpg,128,128,cutlet,38,55,90,96
54_cutlet.jpg,128,128,cutlet,67,32,115,77
54_dosa.jpg,128,128,dosa,1,32,115,79
54_frenchfries.jpg,128,128,frenchfries,14,28,120,90
54_Idiyappam.jpg,128,128,idiyappam,38,78,68,105
